Position,points,name,challenge
124,620,Harboucha,"{'challenge_name': ['1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T12:26:22.083489Z', '2024-11-16T20:01:44.175063Z', '2024-11-16T20:01:26.008486Z', '2024-11-16T19:59:36.626599Z', '2024-11-16T19:58:44.101578Z']}"
125,620,idontknow,"{'challenge_name': ['Ande Yo Caliente', 'Secret ROT13', '1 line php', 'I need to get the C00kies', 'EASY METHOD', 'AES?'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Crypto'], 'challenge_points': ['60', '40', '300', '100', '100', '20'], 'solve_time': ['2024-11-17T13:40:58.733701Z', '2024-11-17T13:39:16.621831Z', '2024-11-17T12:40:58.509446Z', '2024-11-17T12:33:33.227631Z', '2024-11-17T12:32:55.018365Z', '2024-11-17T12:27:34.356834Z']}"
126,600,DobbySan,"{'challenge_name': ['Suspicious GIF', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy', 'EASY METHOD', 'BotNet2', 'BotNet1', 'Secret ROT13', 'AES?'], 'challenge_category': ['Forensics', 'Web', 'Web', 'Web', 'Reverse', 'Web', 'Forensics', 'Forensics', 'Crypto', 'Crypto'], 'challenge_points': ['20', '100', '100', '30', '50', '100', '80', '60', '40', '20'], 'solve_time': ['2024-11-16T21:41:22.301938Z', '2024-11-16T21:23:08.349951Z', '2024-11-16T21:18:43.884528Z', '2024-11-16T21:14:09.281814Z', '2024-11-16T20:15:38.622901Z', '2024-11-16T19:53:21.001803Z', '2024-11-16T19:10:22.929636Z', '2024-11-16T18:47:53.624293Z', '2024-11-16T17:44:28.509435Z', '2024-11-16T17:38:05.086482Z']}"
127,575,h4h4,"{'challenge_name': ['super easy decode', 'Grading system', 'Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'PWN', 'Reverse', 'Reverse', 'Reverse'], 'challenge_points': ['125', '100', '200', '100', '50'], 'solve_time': ['2024-11-17T11:54:16.914160Z', '2024-11-16T17:29:11.024375Z', '2024-11-16T15:50:25.122211Z', '2024-11-16T15:32:13.876962Z', '2024-11-16T15:26:47.412355Z']}"
128,561,lUcgryy,"{'challenge_name': ['Competition feedback form', 'I need to get the C00kies', 'EASY METHOD', 'Ande Yo Caliente', 'easyyyyyyyyyy', '""A Gift from the Leader Organizer""', 'Secret ROT13', 'Baby RSA', 'Challenge under construction', '哥布林保衞部公告', 'Suspicious GIF', 'Kohiro', 'AES?', 'MagicButton'], 'challenge_category': ['feedback form', 'Web', 'Web', 'Crypto', 'Reverse', 'Misc', 'Crypto', 'Crypto', 'Forensics', 'Web', 'Forensics', 'Forensics', 'Crypto', 'Forensics'], 'challenge_points': ['30', '100', '100', '60', '50', '1', '40', '40', '40', '30', '20', '20', '20', '10'], 'solve_time': ['2024-11-17T14:24:50.838591Z', '2024-11-17T12:50:33.313067Z', '2024-11-17T12:49:54.990811Z', '2024-11-17T12:42:24.384202Z', '2024-11-17T12:30:53.278584Z', '2024-11-17T12:29:11.920384Z', '2024-11-17T12:26:33.860917Z', '2024-11-17T12:23:16.400056Z', '2024-11-17T11:16:51.998550Z', '2024-11-17T10:31:45.793514Z', '2024-11-17T10:19:54.928986Z', '2024-11-17T10:18:04.590372Z', '2024-11-17T09:22:30.512227Z', '2024-11-17T07:16:04.947980Z']}"
129,560,trevl,"{'challenge_name': ['I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Grading system', ""Here's the sauce"", 'easyyyyyyyyyy', 'Secret ROT13', 'AES?', 'Kohiro'], 'challenge_category': ['Web', 'Web', 'Web', 'PWN', 'Reverse', 'Reverse', 'Crypto', 'Crypto', 'Forensics'], 'challenge_points': ['100', '100', '30', '100', '100', '50', '40', '20', '20'], 'solve_time': ['2024-11-16T11:24:04.222161Z', '2024-11-16T11:23:42.318887Z', '2024-11-16T11:23:24.838521Z', '2024-11-16T11:19:14.650071Z', '2024-11-16T11:12:22.020038Z', '2024-11-16T11:10:03.607002Z', '2024-11-16T11:03:32.091581Z', '2024-11-16T11:02:36.444431Z', '2024-11-16T10:52:03.224728Z']}"
130,550,Arden,"{'challenge_name': ['DOF', 'Grading system', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Suspicious GIF', 'MagicButton'], 'challenge_category': ['PWN', 'PWN', 'Web', 'Web', 'Web', 'Web', 'Forensics', 'Forensics'], 'challenge_points': ['100', '100', '100', '100', '100', '30', '20', '10'], 'solve_time': ['2024-11-17T09:14:13.489059Z', '2024-11-17T09:05:32.112725Z', '2024-11-17T08:38:47.856147Z', '2024-11-17T08:38:28.171255Z', '2024-11-17T08:37:45.864828Z', '2024-11-17T08:36:50.995164Z', '2024-11-17T08:35:42.430069Z', '2024-11-17T08:33:31.416207Z']}"
131,540,poki,"{'challenge_name': ['Ande Yo Caliente', '""A Gift from the Leader Organizer""', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'AES?', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Crypto', 'Misc', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['60', '1', '50', '100', '100', '100', '30', '40', '20', '20', '20', '10'], 'solve_time': ['2024-11-17T13:31:21.951598Z', '2024-11-17T13:29:06.206824Z', '2024-11-16T21:05:28.111440Z', '2024-11-16T20:42:28.879766Z', '2024-11-16T20:39:49.004418Z', '2024-11-16T20:39:23.765853Z', '2024-11-16T20:37:39.692065Z', '2024-11-16T20:23:21.676353Z', '2024-11-16T19:59:10.310523Z', '2024-11-16T19:50:45.179076Z', '2024-11-16T19:49:50.858014Z', '2024-11-16T19:42:08.751518Z']}"
132,530,Dinlon5566,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'easyyyyyyyyyy', 'Grading system', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Web', 'Web', 'Web', 'Web', 'Reverse', 'PWN', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['100', '100', '100', '30', '50', '100', '20', '20', '10'], 'solve_time': ['2024-11-16T08:32:43.117705Z', '2024-11-16T08:09:26.400512Z', '2024-11-16T08:08:37.172094Z', '2024-11-16T08:08:05.793291Z', '2024-11-16T07:11:43.134258Z', '2024-11-16T06:43:14.136018Z', '2024-11-16T06:37:54.188592Z', '2024-11-16T06:03:51.185343Z', '2024-11-16T06:00:39.010931Z']}"
133,515,ghir0,"{'challenge_name': ['super easy decode', 'Lion RSA', 'Baby RSA'], 'challenge_category': ['Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['125', '350', '40'], 'solve_time': ['2024-11-16T18:05:05.391275Z', '2024-11-16T18:00:49.986638Z', '2024-11-16T09:14:21.870749Z']}"
134,495,vc26j,"{'challenge_name': ['Where is this', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'BotNet1', 'Challenge under construction', 'Suspicious GIF'], 'challenge_category': ['Misc', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['20', '50', '100', '100', '100', '30', '60', '40', '20'], 'solve_time': ['2024-11-17T09:49:13.385022Z', '2024-11-17T09:04:10.441423Z', '2024-11-17T08:04:25.664561Z', '2024-11-17T05:10:26.293324Z', '2024-11-17T05:08:45.241111Z', '2024-11-17T05:03:27.470507Z', '2024-11-17T04:52:43.807987Z', '2024-11-17T04:35:17.905671Z', '2024-11-17T04:06:33.850223Z']}"
135,490,Sh1ro,"{'challenge_name': ['Login', 'Secret ROT13', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', 'Blog 3', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Web', 'Crypto', 'Reverse', 'Web', 'Web', 'Misc', 'Web', 'Crypto'], 'challenge_points': ['100', '40', '50', '100', '100', '50', '30', '20'], 'solve_time': ['2024-11-17T06:05:25.097463Z', '2024-11-16T19:45:34.763502Z', '2024-11-16T19:30:41.636464Z', '2024-11-16T19:28:46.623979Z', '2024-11-16T19:27:27.554928Z', '2024-11-16T18:40:44.380771Z', '2024-11-16T18:36:03.606054Z', '2024-11-16T18:28:39.248796Z']}"
136,481,kin0y,"{'challenge_name': ['EASY METHOD', 'Challenge under construction', '""A Gift from the Leader Organizer""', 'MagicButton', 'Suspicious GIF', 'BotNet1', 'Kohiro', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Forensics', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '40', '1', '10', '20', '60', '20', '100', '100', '30'], 'solve_time': ['2024-11-17T12:45:13.248256Z', '2024-11-17T12:42:19.528446Z', '2024-11-17T12:29:14.737070Z', '2024-11-17T12:28:36.438168Z', '2024-11-17T12:22:09.042666Z', '2024-11-17T11:39:10.678697Z', '2024-11-17T11:26:10.500971Z', '2024-11-17T10:39:00.918776Z', '2024-11-17T10:37:24.444836Z', '2024-11-17T10:29:34.220954Z']}"
137,471,軒伯,"{'challenge_name': ['easyyyyyyyyyy', 'Blog 3', '""A Gift from the Leader Organizer""', 'AES?', 'EASY METHOD', 'Where is this', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Misc', 'Misc', 'Crypto', 'Web', 'Misc', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '50', '1', '20', '100', '20', '100', '100', '30'], 'solve_time': ['2024-11-17T14:27:20.709549Z', '2024-11-17T13:27:09.925330Z', '2024-11-17T13:22:25.247271Z', '2024-11-16T07:51:19.877767Z', '2024-11-16T07:48:03.318303Z', '2024-11-16T02:49:00.407040Z', '2024-11-16T01:47:02.835709Z', '2024-11-16T01:46:42.992141Z', '2024-11-16T01:45:38.405387Z']}"
138,470,ArchK1tsune,"{'challenge_name': ['Secret ROT13', 'EASY METHOD', 'Kohiro', 'AES?', 'MagicButton', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Web', 'Forensics', 'Crypto', 'Forensics', 'Web', 'Web', 'Web', 'Reverse'], 'challenge_points': ['40', '100', '20', '20', '10', '100', '100', '30', '50'], 'solve_time': ['2024-11-16T22:31:00.104381Z', '2024-11-16T07:46:33.592993Z', '2024-11-16T02:38:14.230180Z', '2024-11-16T02:29:00.670324Z', '2024-11-16T02:26:53.812276Z', '2024-11-16T02:17:45.902726Z', '2024-11-16T02:17:29.095019Z', '2024-11-16T02:16:53.557281Z', '2024-11-16T02:15:22.270487Z']}"
139,470,therealslimshady,"{'challenge_name': ['BotNet1', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'EASY METHOD', 'AES?', 'MagicButton'], 'challenge_category': ['Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Forensics'], 'challenge_points': ['60', '50', '100', '100', '30', '100', '20', '10'], 'solve_time': ['2024-11-17T08:07:36.200575Z', '2024-11-17T07:33:16.925084Z', '2024-11-17T07:19:36.515181Z', '2024-11-17T07:17:15.658018Z', '2024-11-17T07:14:58.458586Z', '2024-11-17T07:10:24.157190Z', '2024-11-17T06:53:26.673370Z', '2024-11-17T06:35:57.721972Z']}"
140,470,xeero,"{'challenge_name': ['Secret ROT13', 'Suspicious GIF', 'easyyyyyyyyyy', 'MagicButton', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Crypto', 'Forensics', 'Reverse', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Crypto'], 'challenge_points': ['40', '20', '50', '10', '100', '100', '100', '30', '20'], 'solve_time': ['2024-11-17T10:59:33.583861Z', '2024-11-17T08:46:30.699504Z', '2024-11-17T08:40:48.898612Z', '2024-11-17T08:38:47.845165Z', '2024-11-17T08:15:57.164460Z', '2024-11-17T08:15:28.252766Z', '2024-11-17T08:14:53.343231Z', '2024-11-17T08:13:40.712184Z', '2024-11-17T08:06:45.089405Z']}"
141,461,3atwa,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'easyyyyyyyyyy', 'Secret ROT13', 'Suspicious GIF', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'AES?', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Reverse', 'Crypto', 'Forensics', 'Web', 'Web', 'Web', 'Crypto', 'Web'], 'challenge_points': ['1', '50', '40', '20', '100', '100', '100', '20', '30'], 'solve_time': ['2024-11-17T13:33:33.032556Z', '2024-11-17T11:28:24.126393Z', '2024-11-17T10:22:42.712274Z', '2024-11-17T10:17:54.054045Z', '2024-11-17T09:36:19.359538Z', '2024-11-17T09:35:25.542289Z', '2024-11-17T09:34:50.113419Z', '2024-11-17T09:24:03.108446Z', '2024-11-17T09:20:31.415522Z']}"
142,461,fzhshzh,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'Baby RSA', 'AES?', 'Kohiro', 'MagicButton'], 'challenge_category': ['Misc', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Crypto', 'Forensics', 'Forensics'], 'challenge_points': ['1', '100', '100', '100', '30', '40', '40', '20', '20', '10'], 'solve_time': ['2024-11-17T13:40:57.416587Z', '2024-11-17T13:37:15.572035Z', '2024-11-17T13:06:24.339426Z', '2024-11-17T13:00:49.184215Z', '2024-11-17T12:58:30.937084Z', '2024-11-17T07:56:31.639212Z', '2024-11-17T07:52:24.588694Z', '2024-11-17T07:46:24.263374Z', '2024-11-17T07:34:27.508695Z', '2024-11-17T07:30:20.927175Z']}"
143,460,p1x3lm0n,"{'challenge_name': ['Suspicious GIF', 'AES?', 'Secret ROT13', 'easyyyyyyyyyy', 'Login', 'EASY METHOD', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Forensics', 'Crypto', 'Crypto', 'Reverse', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '20', '40', '50', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T02:43:06.941363Z', '2024-11-17T02:09:45.401216Z', '2024-11-17T01:52:49.220057Z', '2024-11-17T00:38:00.135460Z', '2024-11-17T00:04:08.218676Z', '2024-11-17T00:02:14.802210Z', '2024-11-16T23:52:47.229295Z', '2024-11-16T23:51:38.689934Z']}"
144,460,ChaoticBeing,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Login', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Ande Yo Caliente', 'AES?'], 'challenge_category': ['Misc', 'Web', 'Reverse', 'Web', 'Web', 'Web', 'Crypto', 'Crypto'], 'challenge_points': ['1', '100', '50', '100', '100', '30', '60', '20'], 'solve_time': ['2024-11-17T13:36:43.894980Z', '2024-11-17T13:34:41.535260Z', '2024-11-17T13:14:02.042702Z', '2024-11-17T13:10:36.046843Z', '2024-11-17T13:09:59.736321Z', '2024-11-17T13:09:18.902964Z', '2024-11-17T13:06:03.372243Z', '2024-11-17T08:13:53.971766Z']}"
145,450,ayo,"{'challenge_name': ['Grading system', 'easyyyyyyyyyy', 'Login', '哥布林保衞部公告', 'I need to get the C00kies', 'MagicButton', 'AES?', 'Secret ROT13'], 'challenge_category': ['PWN', 'Reverse', 'Web', 'Web', 'Web', 'Forensics', 'Crypto', 'Crypto'], 'challenge_points': ['100', '50', '100', '30', '100', '10', '20', '40'], 'solve_time': ['2024-11-16T07:33:21.968882Z', '2024-11-16T07:11:42.569304Z', '2024-11-16T06:20:26.266120Z', '2024-11-16T06:17:37.972010Z', '2024-11-16T06:16:35.558259Z', '2024-11-16T05:32:58.242692Z', '2024-11-16T05:31:34.032975Z', '2024-11-16T05:27:25.718765Z']}"
146,440,Lynn,"{'challenge_name': ['Secret ROT13', 'AES?', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', ""Here's the sauce"", 'easyyyyyyyyyy'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Reverse', 'Reverse'], 'challenge_points': ['40', '20', '100', '100', '30', '100', '50'], 'solve_time': ['2024-11-16T06:50:02.766169Z', '2024-11-16T06:43:29.729482Z', '2024-11-16T04:34:42.562992Z', '2024-11-16T04:33:06.571489Z', '2024-11-16T04:23:22.868972Z', '2024-11-16T03:20:25.653880Z', '2024-11-16T03:10:07.802445Z']}"
147,440,xzhiyouu,"{'challenge_name': ['EASY METHOD', 'easyyyyyyyyyy', 'Secret ROT13', 'AES?', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Reverse', 'Crypto', 'Crypto', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '50', '40', '20', '100', '100', '30'], 'solve_time': ['2024-11-16T14:51:40.912346Z', '2024-11-16T04:45:48.739456Z', '2024-11-16T04:18:11.475702Z', '2024-11-16T04:16:28.676621Z', '2024-11-16T04:05:50.388258Z', '2024-11-16T04:05:07.734566Z', '2024-11-16T04:04:36.986431Z']}"
148,440,frennn,"{'challenge_name': ['easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Secret ROT13', 'AES?'], 'challenge_category': ['Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto'], 'challenge_points': ['50', '100', '100', '100', '30', '40', '20'], 'solve_time': ['2024-11-16T15:44:06.529078Z', '2024-11-16T15:35:24.011986Z', '2024-11-16T15:34:09.157492Z', '2024-11-16T15:33:24.655404Z', '2024-11-16T15:31:50.182549Z', '2024-11-16T15:22:35.726793Z', '2024-11-16T15:19:47.422330Z']}"
149,430,root-a2,"{'challenge_name': ['easyyyyyyyyyy', 'EASY METHOD', 'MagicButton', 'Kohiro', 'Suspicious GIF', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Web', 'Forensics', 'Forensics', 'Forensics', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '100', '10', '20', '20', '100', '100', '30'], 'solve_time': ['2024-11-17T04:02:27.233750Z', '2024-11-17T04:01:17.467888Z', '2024-11-17T03:57:08.160980Z', '2024-11-17T03:54:20.529235Z', '2024-11-17T03:42:55.402558Z', '2024-11-16T05:03:12.903838Z', '2024-11-16T05:00:38.501594Z', '2024-11-16T04:59:43.133362Z']}"
150,429,aa,"{'challenge_name': ['Baby RSA', 'Secret ROT13', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Web', 'Crypto'], 'challenge_points': ['40', '40', '100', '100', '100', '30', '20'], 'solve_time': ['2024-11-17T12:02:30.376182Z', '2024-11-17T11:37:25.417699Z', '2024-11-17T11:15:28.730373Z', '2024-11-17T11:11:40.806898Z', '2024-11-17T11:05:55.566823Z', '2024-11-17T11:03:33.821017Z', '2024-11-17T11:01:58.882414Z']}"
151,425,Erge,"{'challenge_name': ['SLIME MACHINE REVENGE REVENGE'], 'challenge_category': ['PWN'], 'challenge_points': ['425'], 'solve_time': ['2024-11-16T17:09:07.766780Z']}"
152,420,ayu7,"{'challenge_name': ['Competition feedback form', '""A Gift from the Leader Organizer""', 'I need to get the C00kies', 'Ande Yo Caliente', 'Where is this', '我的腳架在哪裡??', 'EASY METHOD', 'Secret ROT13', 'AES?', '哥布林保衞部公告'], 'challenge_category': ['feedback form', 'Misc', 'Web', 'Crypto', 'Misc', 'Misc', 'Web', 'Crypto', 'Crypto', 'Web'], 'challenge_points': ['30', '1', '100', '60', '20', '20', '100', '40', '20', '30'], 'solve_time': ['2024-11-17T14:17:06.716658Z', '2024-11-17T13:34:02.828826Z', '2024-11-17T13:24:28.277850Z', '2024-11-17T12:26:32.326105Z', '2024-11-16T17:37:33.205587Z', '2024-11-16T16:20:09.665522Z', '2024-11-16T10:55:01.819692Z', '2024-11-16T04:15:06.504878Z', '2024-11-16T04:10:58.212908Z', '2024-11-16T02:16:11.123263Z']}"
153,401,AmcaQt,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'AES?', 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Crypto', 'Reverse', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['1', '20', '50', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T12:37:55.733872Z', '2024-11-17T09:42:22.659357Z', '2024-11-17T09:33:18.367249Z', '2024-11-17T09:30:52.216831Z', '2024-11-17T09:30:38.469334Z', '2024-11-17T09:30:07.692849Z', '2024-11-17T09:29:23.812812Z']}"
154,400,迷茫的汪汪,"{'challenge_name': ['EASY METHOD', 'AES?', 'MagicButton', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Web', 'Crypto', 'Forensics', 'Web', 'Web', 'Web', 'Reverse'], 'challenge_points': ['100', '20', '10', '100', '100', '30', '50'], 'solve_time': ['2024-11-16T09:27:21.086740Z', '2024-11-16T03:13:05.804361Z', '2024-11-16T02:54:22.581055Z', '2024-11-16T02:18:25.484314Z', '2024-11-16T02:05:58.400489Z', '2024-11-16T01:50:16.826102Z', '2024-11-16T01:40:31.727777Z']}"
155,400,NipplesNports,"{'challenge_name': ['AES?', 'Secret ROT13', 'MagicButton', '哥布林保衞部公告', 'Login', 'I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Crypto', 'Crypto', 'Forensics', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '40', '10', '30', '100', '100', '100'], 'solve_time': ['2024-11-17T09:12:13.739306Z', '2024-11-17T09:06:41.391877Z', '2024-11-17T08:46:48.650782Z', '2024-11-17T08:30:50.986261Z', '2024-11-17T08:30:21.036787Z', '2024-11-17T08:29:34.361802Z', '2024-11-17T08:27:39.176445Z']}"
156,381,Jason,"{'challenge_name': ['""A Gift from the Leader Organizer""', '我的腳架在哪裡??', 'AES?', 'I need to get the C00kies', 'Secret ROT13', 'Where is this', 'easyyyyyyyyyy', 'Login', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Misc', 'Crypto', 'Web', 'Crypto', 'Misc', 'Reverse', 'Web', 'Web'], 'challenge_points': ['1', '20', '20', '100', '40', '20', '50', '100', '30'], 'solve_time': ['2024-11-17T13:35:25.219781Z', '2024-11-16T11:16:48.864740Z', '2024-11-16T04:45:39.930811Z', '2024-11-16T04:24:49.187707Z', '2024-11-16T03:33:05.147437Z', '2024-11-16T02:09:21.634863Z', '2024-11-16T01:44:03.188915Z', '2024-11-16T01:37:44.910694Z', '2024-11-16T01:32:37.858921Z']}"
157,380,CX330,"{'challenge_name': ['Blog 1', '1 line php', 'easyyyyyyyyyy'], 'challenge_category': ['Misc', 'Web', 'Reverse'], 'challenge_points': ['30', '300', '50'], 'solve_time': ['2024-11-16T16:03:37.559467Z', '2024-11-16T15:48:01.983745Z', '2024-11-16T15:12:44.858197Z']}"
158,380,mounabenn,"{'challenge_name': ['Login', 'I need to get the C00kies', 'EASY METHOD', 'Secret ROT13', 'MagicButton', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Crypto', 'Forensics', 'Web'], 'challenge_points': ['100', '100', '100', '40', '10', '30'], 'solve_time': ['2024-11-16T18:17:45.530186Z', '2024-11-16T18:14:38.665451Z', '2024-11-16T18:12:35.948002Z', '2024-11-16T15:57:35.504781Z', '2024-11-16T13:18:09.417257Z', '2024-11-16T12:58:19.768553Z']}"
159,375,airship118,"{'challenge_name': ['EASY METHOD', 'Blog 2', '我的腳架在哪裡??', 'I need to get the C00kies', 'easyyyyyyyyyy', 'Where is this', 'Secret ROT13', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['Web', 'Misc', 'Misc', 'Web', 'Reverse', 'Misc', 'Crypto', 'Web', 'Crypto'], 'challenge_points': ['100', '20', '20', '100', '50', '20', '40', '30', '20'], 'solve_time': ['2024-11-16T08:55:15.315712Z', '2024-11-16T08:28:09.944118Z', '2024-11-16T08:20:41.061013Z', '2024-11-16T06:01:58.109845Z', '2024-11-16T05:45:07.349237Z', '2024-11-16T04:31:44.074138Z', '2024-11-16T03:51:57.856672Z', '2024-11-16T03:20:51.691611Z', '2024-11-16T03:19:22.523153Z']}"
160,375,zathan,"{'challenge_name': ['Competition feedback form', '哥布林保衞部公告', 'Secret ROT13', 'I need to get the C00kies', 'Where is this', 'Login', 'AES?', 'easyyyyyyyyyy'], 'challenge_category': ['feedback form', 'Web', 'Crypto', 'Web', 'Misc', 'Web', 'Crypto', 'Reverse'], 'challenge_points': ['30', '30', '40', '100', '20', '100', '20', '50'], 'solve_time': ['2024-11-17T14:21:09.561407Z', '2024-11-17T13:37:14.928327Z', '2024-11-17T03:27:03.493242Z', '2024-11-16T02:33:55.895148Z', '2024-11-16T02:18:17.164856Z', '2024-11-16T02:01:22.866584Z', '2024-11-16T01:57:16.194308Z', '2024-11-16T01:49:56.287155Z']}"
161,370,n4md0,"{'challenge_name': ['Login', 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '50', '100', '100', '30'], 'solve_time': ['2024-11-17T05:43:08.577269Z', '2024-11-17T05:10:13.144425Z', '2024-11-17T05:00:37.747343Z', '2024-11-17T04:59:35.338506Z', '2024-11-17T04:56:33.267465Z']}"
162,359,ElChals,"{'challenge_name': ['Ande Yo Caliente', 'Secret ROT13', 'Baby RSA', 'AES?', 'DOF', 'Grading system'], 'challenge_category': ['Crypto', 'Crypto', 'Crypto', 'Crypto', 'PWN', 'PWN'], 'challenge_points': ['60', '40', '40', '20', '100', '100'], 'solve_time': ['2024-11-17T14:00:30.483078Z', '2024-11-17T13:33:34.690788Z', '2024-11-17T12:51:31.602848Z', '2024-11-17T12:10:51.714233Z', '2024-11-16T23:01:21.549479Z', '2024-11-16T22:50:36.562636Z']}"
163,350,H3NRY B41T,"{'challenge_name': ['easyyyyyyyyyy', 'EASY METHOD', 'Secret ROT13', 'BotNet2', 'BotNet1', 'AES?'], 'challenge_category': ['Reverse', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Crypto'], 'challenge_points': ['50', '100', '40', '80', '60', '20'], 'solve_time': ['2024-11-16T20:12:34.242487Z', '2024-11-16T19:59:51.838813Z', '2024-11-16T13:00:28.506166Z', '2024-11-16T12:36:51.036375Z', '2024-11-16T12:27:48.770274Z', '2024-11-16T12:20:22.000162Z']}"
164,350,Lynnette,"{'challenge_name': ['Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy'], 'challenge_category': ['Reverse', 'Reverse', 'Reverse'], 'challenge_points': ['200', '100', '50'], 'solve_time': ['2024-11-17T07:30:16.801546Z', '2024-11-17T07:21:07.430380Z', '2024-11-17T07:14:49.766471Z']}"
165,340,0xn1t5u,"{'challenge_name': ['easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Reverse', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '100', '100', '100'], 'solve_time': ['2024-11-16T13:47:59.329265Z', '2024-11-16T13:20:12.630315Z', '2024-11-16T13:18:57.121652Z', '2024-11-16T13:16:55.621582Z']}"
